Overriding config with config/train_shakespeare_char_run4_2layers.py:
# Baseline configuration
out_dir = 'out-shakespeare-2layers'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = '2-layers'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 2 # changed
n_head = 6
n_embd = 384
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'mps' 
compile = False # change to 'cuda' if you have a GPU
# set True only on Linux with GPU
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 3.57M
num decayed parameter tensors: 10, with 3,662,208 parameters
num non-decayed parameter tensors: 5, with 1,920 parameters
using fused AdamW: False
iter 3740: loss 1.2558, time 102.44ms, mfu 1.21%
step 3750: train loss 1.1328, val loss 1.5086
iter 3750: loss 1.2527, time 14578.06ms, mfu 1.09%
iter 3760: loss 1.2051, time 102.65ms, mfu 1.10%
iter 3770: loss 1.2340, time 103.62ms, mfu 1.11%
iter 3780: loss 1.2531, time 102.29ms, mfu 1.12%
iter 3790: loss 1.2838, time 102.71ms, mfu 1.13%
iter 3800: loss 1.2749, time 102.63ms, mfu 1.14%
iter 3810: loss 1.2641, time 102.39ms, mfu 1.15%
iter 3820: loss 1.2492, time 102.76ms, mfu 1.15%
iter 3830: loss 1.2502, time 102.23ms, mfu 1.16%
iter 3840: loss 1.2369, time 102.63ms, mfu 1.17%
iter 3850: loss 1.2427, time 102.04ms, mfu 1.17%
iter 3860: loss 1.2470, time 102.56ms, mfu 1.18%
iter 3870: loss 1.2689, time 102.24ms, mfu 1.18%
iter 3880: loss 1.2527, time 102.12ms, mfu 1.18%
iter 3890: loss 1.2368, time 102.99ms, mfu 1.19%
iter 3900: loss 1.2238, time 102.19ms, mfu 1.19%
iter 3910: loss 1.2546, time 102.67ms, mfu 1.19%
iter 3920: loss 1.2607, time 102.23ms, mfu 1.20%
iter 3930: loss 1.2677, time 103.01ms, mfu 1.20%
iter 3940: loss 1.2502, time 102.85ms, mfu 1.20%
iter 3950: loss 1.2586, time 102.55ms, mfu 1.20%
iter 3960: loss 1.2487, time 102.92ms, mfu 1.20%
iter 3970: loss 1.2506, time 102.54ms, mfu 1.20%
iter 3980: loss 1.2390, time 102.58ms, mfu 1.20%
iter 3990: loss 1.2307, time 103.26ms, mfu 1.20%
step 4000: train loss 1.1220, val loss 1.4996
saving checkpoint to out-shakespeare-2layers
iter 4000: loss 1.2447, time 14659.69ms, mfu 1.09%
iter 4010: loss 1.2473, time 101.28ms, mfu 1.10%
iter 4020: loss 1.2320, time 102.46ms, mfu 1.11%
iter 4030: loss 1.2541, time 102.10ms, mfu 1.12%
iter 4040: loss 1.2766, time 103.34ms, mfu 1.13%
iter 4050: loss 1.2340, time 103.06ms, mfu 1.14%
iter 4060: loss 1.2707, time 103.20ms, mfu 1.15%
iter 4070: loss 1.2861, time 102.50ms, mfu 1.15%
iter 4080: loss 1.2321, time 102.82ms, mfu 1.16%
iter 4090: loss 1.2707, time 103.04ms, mfu 1.16%
iter 4100: loss 1.2543, time 103.12ms, mfu 1.17%
iter 4110: loss 1.2271, time 103.20ms, mfu 1.17%
iter 4120: loss 1.2728, time 103.27ms, mfu 1.18%
iter 4130: loss 1.2318, time 103.28ms, mfu 1.18%
iter 4140: loss 1.2237, time 102.98ms, mfu 1.18%
iter 4150: loss 1.2528, time 102.84ms, mfu 1.19%
iter 4160: loss 1.2321, time 109.84ms, mfu 1.18%
iter 4170: loss 1.2561, time 110.63ms, mfu 1.18%
iter 4180: loss 1.2358, time 103.20ms, mfu 1.18%
iter 4190: loss 1.2287, time 108.43ms, mfu 1.18%
iter 4200: loss 1.2233, time 102.01ms, mfu 1.18%
iter 4210: loss 1.2443, time 102.68ms, mfu 1.18%
iter 4220: loss 1.2553, time 109.62ms, mfu 1.18%
iter 4230: loss 1.2549, time 101.78ms, mfu 1.18%
iter 4240: loss 1.2299, time 102.11ms, mfu 1.19%
step 4250: train loss 1.1149, val loss 1.5013
iter 4250: loss 1.2282, time 15288.34ms, mfu 1.07%
iter 4260: loss 1.2692, time 109.88ms, mfu 1.08%
iter 4270: loss 1.2708, time 106.76ms, mfu 1.09%
iter 4280: loss 1.2090, time 103.19ms, mfu 1.10%
iter 4290: loss 1.2360, time 106.96ms, mfu 1.10%
iter 4300: loss 1.2346, time 102.29ms, mfu 1.12%
iter 4310: loss 1.2447, time 102.59ms, mfu 1.13%
iter 4320: loss 1.2596, time 101.80ms, mfu 1.14%
iter 4330: loss 1.2394, time 102.59ms, mfu 1.14%
iter 4340: loss 1.2353, time 102.12ms, mfu 1.15%
iter 4350: loss 1.2498, time 103.08ms, mfu 1.16%
iter 4360: loss 1.2681, time 102.54ms, mfu 1.16%
iter 4370: loss 1.2349, time 102.41ms, mfu 1.17%
iter 4380: loss 1.2009, time 102.65ms, mfu 1.17%
iter 4390: loss 1.2277, time 102.90ms, mfu 1.18%
iter 4400: loss 1.1855, time 102.12ms, mfu 1.18%
iter 4410: loss 1.2339, time 109.05ms, mfu 1.18%
iter 4420: loss 1.2562, time 111.34ms, mfu 1.17%
iter 4430: loss 1.2431, time 112.52ms, mfu 1.17%
iter 4440: loss 1.2265, time 117.84ms, mfu 1.16%
iter 4450: loss 1.2292, time 100.54ms, mfu 1.16%
iter 4460: loss 1.2405, time 102.82ms, mfu 1.17%
iter 4470: loss 1.2444, time 102.16ms, mfu 1.17%
iter 4480: loss 1.2340, time 102.02ms, mfu 1.18%
iter 4490: loss 1.2227, time 105.30ms, mfu 1.18%
step 4500: train loss 1.1091, val loss 1.4988
saving checkpoint to out-shakespeare-2layers
iter 4500: loss 1.2357, time 15370.57ms, mfu 1.06%
iter 4510: loss 1.2397, time 101.07ms, mfu 1.08%
iter 4520: loss 1.2279, time 102.16ms, mfu 1.09%
iter 4530: loss 1.2439, time 102.89ms, mfu 1.11%
iter 4540: loss 1.2650, time 102.51ms, mfu 1.12%
iter 4550: loss 1.2496, time 102.58ms, mfu 1.13%
iter 4560: loss 1.2400, time 105.45ms, mfu 1.13%
iter 4570: loss 1.2352, time 108.15ms, mfu 1.13%
iter 4580: loss 1.2463, time 102.50ms, mfu 1.14%
iter 4590: loss 1.2125, time 103.59ms, mfu 1.15%
iter 4600: loss 1.2351, time 113.37ms, mfu 1.14%
iter 4610: loss 1.2385, time 108.26ms, mfu 1.14%
iter 4620: loss 1.2488, time 110.01ms, mfu 1.14%
iter 4630: loss 1.2250, time 111.89ms, mfu 1.14%
iter 4640: loss 1.1931, time 110.48ms, mfu 1.14%
iter 4650: loss 1.2031, time 100.03ms, mfu 1.15%
iter 4660: loss 1.2607, time 101.11ms, mfu 1.16%
iter 4670: loss 1.2456, time 101.77ms, mfu 1.17%
iter 4680: loss 1.2377, time 101.69ms, mfu 1.17%
iter 4690: loss 1.2357, time 108.95ms, mfu 1.17%
iter 4700: loss 1.2446, time 102.77ms, mfu 1.17%
iter 4710: loss 1.2248, time 102.17ms, mfu 1.18%
iter 4720: loss 1.2346, time 102.30ms, mfu 1.18%
iter 4730: loss 1.2308, time 102.05ms, mfu 1.19%
iter 4740: loss 1.2380, time 102.61ms, mfu 1.19%
step 4750: train loss 1.1032, val loss 1.5085
iter 4750: loss 1.2147, time 14591.40ms, mfu 1.07%
iter 4760: loss 1.2499, time 102.59ms, mfu 1.09%
iter 4770: loss 1.2062, time 101.84ms, mfu 1.10%
iter 4780: loss 1.2252, time 102.87ms, mfu 1.11%
iter 4790: loss 1.2299, time 100.01ms, mfu 1.12%
iter 4800: loss 1.2174, time 102.15ms, mfu 1.13%
iter 4810: loss 1.2196, time 101.88ms, mfu 1.14%
iter 4820: loss 1.1967, time 103.58ms, mfu 1.15%
iter 4830: loss 1.2353, time 103.10ms, mfu 1.16%
iter 4840: loss 1.2421, time 101.53ms, mfu 1.16%
iter 4850: loss 1.2487, time 104.88ms, mfu 1.17%
iter 4860: loss 1.2411, time 100.35ms, mfu 1.17%
iter 4870: loss 1.1795, time 103.72ms, mfu 1.18%
iter 4880: loss 1.2652, time 102.04ms, mfu 1.18%
iter 4890: loss 1.2751, time 102.74ms, mfu 1.18%
iter 4900: loss 1.2507, time 102.50ms, mfu 1.19%
iter 4910: loss 1.2125, time 102.13ms, mfu 1.19%
iter 4920: loss 1.2625, time 102.39ms, mfu 1.19%
iter 4930: loss 1.2062, time 102.10ms, mfu 1.20%
iter 4940: loss 1.2167, time 102.51ms, mfu 1.20%
iter 4950: loss 1.2470, time 102.69ms, mfu 1.20%
iter 4960: loss 1.2386, time 102.71ms, mfu 1.20%
iter 4970: loss 1.2548, time 106.50ms, mfu 1.20%
iter 4980: loss 1.2254, time 103.03ms, mfu 1.20%
iter 4990: loss 1.2429, time 101.68ms, mfu 1.20%
step 5000: train loss 1.0974, val loss 1.5058
iter 5000: loss 1.2211, time 14923.85ms, mfu 1.08%
